Permutation,Candidates identified once (n),Candidates identified repeatedly (n),Proportion identified repeatedly
941,505,145,0.2230769230769231
942,492,141,0.22274881516587677
943,505,129,0.20347003154574134
944,516,129,0.2
945,524,137,0.20726172465960666
946,536,120,0.18292682926829268
947,506,136,0.2118380062305296
948,489,141,0.22380952380952382
949,518,134,0.20552147239263804
950,509,134,0.208398133748056
951,536,123,0.18664643399089528
952,526,132,0.2006079027355623
953,501,138,0.215962441314554
954,494,140,0.22082018927444794
955,512,141,0.21592649310872894
956,479,147,0.23482428115015974
957,507,125,0.19778481012658228
958,466,152,0.2459546925566343
959,510,133,0.20684292379471228
960,497,141,0.22100313479623823
961,509,140,0.21571648690292758
962,504,136,0.2125
963,506,135,0.21060842433697347
964,490,140,0.2222222222222222
965,497,143,0.2234375
966,491,137,0.21815286624203822
967,501,137,0.21473354231974923
968,483,145,0.23089171974522293
969,493,139,0.2199367088607595
970,505,141,0.21826625386996903
971,510,139,0.21417565485362094
972,502,142,0.2204968944099379
973,508,143,0.2196620583717358
974,503,140,0.2177293934681182
975,500,144,0.2236024844720497
976,487,140,0.22328548644338117
977,498,134,0.2120253164556962
978,516,138,0.21100917431192662
979,487,147,0.23186119873817035
980,506,144,0.22153846153846155
981,504,144,0.2222222222222222
982,491,147,0.2304075235109718
983,494,139,0.21958925750394945
984,521,134,0.20458015267175572
985,486,147,0.23222748815165878
986,515,139,0.21253822629969418
987,487,146,0.23064770932069512
988,505,135,0.2109375
989,495,152,0.23493044822256567
990,526,129,0.1969465648854962
991,507,145,0.2223926380368098
992,518,136,0.20795107033639143
993,492,146,0.22884012539184953
994,517,137,0.20948012232415902
995,480,151,0.2393026941362916
996,508,136,0.2111801242236025
997,508,141,0.2172573189522342
998,501,143,0.2220496894409938
999,516,136,0.2085889570552147
1000,500,141,0.21996879875195008
1001,525,132,0.2009132420091324
1002,492,148,0.23125
1003,513,142,0.216793893129771
1004,493,148,0.23088923556942278
1005,518,133,0.20430107526881722
1006,490,145,0.2283464566929134
1007,497,134,0.21236133122028525
1008,497,139,0.21855345911949686
1009,494,140,0.22082018927444794
1010,507,136,0.2115085536547434
1011,515,132,0.20401854714064915
1012,503,150,0.22970903522205208
1013,504,141,0.2186046511627907
1014,500,143,0.2223950233281493
1015,507,135,0.2102803738317757
1016,503,142,0.22015503875968992
1017,512,140,0.2147239263803681
1018,506,152,0.23100303951367782
1019,532,124,0.18902439024390244
1020,508,139,0.21483771251931993
1021,501,137,0.21473354231974923
1022,492,152,0.2360248447204969
1023,505,127,0.20094936708860758
1024,505,141,0.21826625386996903
1025,504,133,0.2087912087912088
1026,505,137,0.21339563862928349
1027,503,143,0.22136222910216719
1028,517,135,0.20705521472392638
1029,504,131,0.2062992125984252
1030,498,138,0.2169811320754717
1031,499,141,0.2203125
1032,500,145,0.2248062015503876
1033,522,136,0.2066869300911854
1034,502,138,0.215625
1035,477,148,0.2368
1036,505,137,0.21339563862928349
1037,497,143,0.2234375
1038,500,136,0.2138364779874214
1039,499,140,0.2190923317683881
1040,524,132,0.20121951219512196
1041,489,138,0.22009569377990432
1042,497,149,0.2306501547987616
1043,513,135,0.20833333333333334
1044,510,129,0.20187793427230047
1045,508,141,0.2172573189522342
1046,495,140,0.2204724409448819
1047,505,134,0.20970266040688576
1048,510,134,0.2080745341614907
1049,502,140,0.21806853582554517
1050,496,144,0.225
1051,489,140,0.22257551669316375
1052,508,138,0.21362229102167182
1053,514,132,0.2043343653250774
1054,498,144,0.22429906542056074
1055,492,145,0.22762951334379905
1056,503,141,0.21894409937888198
1057,522,132,0.2018348623853211
1058,495,149,0.23136645962732919
1059,502,129,0.20443740095087162
1060,487,144,0.22820919175911253
1061,488,147,0.231496062992126
1062,484,150,0.23659305993690852
1063,499,134,0.21169036334913113
1064,500,144,0.2236024844720497
1065,505,134,0.20970266040688576
1066,511,132,0.2052877138413686
1067,496,141,0.22135007849293564
1068,490,141,0.22345483359746435
1069,516,136,0.2085889570552147
1070,507,142,0.21879815100154082
1071,497,142,0.2222222222222222
1072,515,140,0.21374045801526717
1073,518,137,0.20916030534351146
1074,509,136,0.21085271317829457
1075,508,135,0.2099533437013997
1076,507,126,0.1990521327014218
1077,482,158,0.246875
1078,512,132,0.20496894409937888
1079,516,133,0.2049306625577812
1080,494,146,0.228125
1081,510,140,0.2153846153846154
1082,512,135,0.20865533230293662
1083,511,134,0.20775193798449612
1084,504,136,0.2125
1085,507,130,0.20408163265306123
1086,524,124,0.19135802469135801
1087,513,137,0.21076923076923076
1088,509,134,0.208398133748056
1089,498,140,0.219435736677116
1090,498,141,0.22065727699530516
1091,528,126,0.1926605504587156
1092,499,145,0.2251552795031056
1093,521,130,0.19969278033794163
1094,489,147,0.23113207547169812
1095,499,128,0.20414673046251994
1096,506,135,0.21060842433697347
1097,490,147,0.23076923076923078
1098,531,136,0.20389805097451275
1099,499,139,0.21786833855799373
1100,518,131,0.20184899845916796
1101,509,133,0.2071651090342679
1102,514,125,0.19561815336463223
1103,507,134,0.20904836193447737
1104,491,149,0.2328125
1105,519,132,0.20276497695852536
1106,512,133,0.2062015503875969
1107,506,142,0.2191358024691358
1108,510,139,0.21417565485362094
1109,497,136,0.21484992101105846
1110,521,131,0.200920245398773
1111,507,132,0.20657276995305165
1112,522,126,0.19444444444444445
1113,508,138,0.21362229102167182
1114,501,133,0.20977917981072555
1115,507,138,0.21395348837209302
1116,508,131,0.20500782472613457
1117,511,140,0.21505376344086022
1118,493,137,0.21746031746031746
1119,489,145,0.22870662460567823
1120,522,133,0.20305343511450383
1121,535,133,0.19910179640718562
1122,517,139,0.21189024390243902
1123,492,145,0.22762951334379905
1124,502,135,0.2119309262166405
1125,498,139,0.21821036106750394
1126,500,141,0.21996879875195008
1127,509,136,0.21085271317829457
1128,514,137,0.21044546850998463
1129,515,137,0.21012269938650308
1130,494,138,0.21835443037974683
1131,506,140,0.21671826625386997
1132,489,149,0.2335423197492163
1133,490,141,0.22345483359746435
1134,486,144,0.22857142857142856
1135,490,144,0.22712933753943218
1136,517,130,0.2009273570324575
1137,512,130,0.20249221183800623
1138,498,148,0.22910216718266255
1139,527,127,0.19418960244648317
1140,508,146,0.22324159021406728
1141,536,123,0.18664643399089528
1142,478,149,0.23763955342902712
1143,529,119,0.18364197530864199
1144,486,147,0.23222748815165878
1145,509,135,0.2096273291925466
1146,517,131,0.2021604938271605
1147,515,134,0.20647149460708783
1148,494,144,0.22570532915360503
1149,498,142,0.221875
1150,529,129,0.196048632218845
1151,510,133,0.20684292379471228
1152,494,148,0.23052959501557632
1153,518,130,0.2006172839506173
1154,486,136,0.21864951768488747
1155,508,134,0.2087227414330218
1156,491,137,0.21815286624203822
1157,488,139,0.22169059011164274
1158,509,130,0.20344287949921752
1159,522,128,0.19692307692307692
1160,510,129,0.20187793427230047
1161,518,137,0.20916030534351146
1162,505,140,0.21705426356589147
1163,518,124,0.19314641744548286
1164,470,157,0.2503987240829346
1165,513,138,0.2119815668202765
1166,526,135,0.2042360060514372
1167,502,141,0.2192846034214619
1168,516,131,0.20247295208655333
1169,488,145,0.22906793048973143
1170,492,138,0.21904761904761905
1171,505,140,0.21705426356589147
1172,509,135,0.2096273291925466
1173,523,134,0.2039573820395738
1174,498,143,0.22308892355694226
1175,517,131,0.2021604938271605
1176,498,150,0.23148148148148148
1177,497,144,0.22464898595943839
1178,502,136,0.21316614420062696
1179,497,137,0.21608832807570977
1180,504,136,0.2125
1181,509,129,0.20219435736677116
1182,499,140,0.2190923317683881
1183,508,126,0.19873817034700317
1184,493,142,0.22362204724409449
1185,504,143,0.22102009273570325
1186,514,127,0.1981279251170047
1187,516,133,0.2049306625577812
1188,484,148,0.23417721518987342
1189,489,147,0.23113207547169812
1190,501,138,0.215962441314554
1191,506,137,0.2130637636080871
1192,521,131,0.200920245398773
1193,499,150,0.23112480739599384
1194,504,136,0.2125
1195,520,146,0.21921921921921922
1196,511,132,0.2052877138413686
1197,502,137,0.21439749608763695
1198,514,131,0.20310077519379846
1199,502,143,0.22170542635658916
1200,496,138,0.21766561514195584
1201,496,133,0.21144674085850557
1202,495,148,0.2301710730948678
1203,491,143,0.22555205047318613
1204,523,129,0.19785276073619631
1205,495,141,0.22169811320754718
1206,517,139,0.21189024390243902
1207,507,131,0.20532915360501566
1208,512,132,0.20496894409937888
1209,510,133,0.20684292379471228
1210,499,130,0.2066772655007949
1211,495,144,0.22535211267605634
1212,520,137,0.2085235920852359
1213,501,144,0.22325581395348837
1214,491,142,0.22432859399684044
1215,497,134,0.21236133122028525
1216,512,130,0.20249221183800623
1217,521,133,0.20336391437308868
1218,510,134,0.2080745341614907
1219,496,140,0.22012578616352202
1220,504,137,0.21372854914196568
1221,512,131,0.20373250388802489
1222,503,137,0.2140625
1223,508,142,0.21846153846153846
1224,504,134,0.21003134796238246
1225,487,134,0.21578099838969403
1226,507,135,0.2102803738317757
1227,524,134,0.20364741641337386
1228,502,142,0.2204968944099379
1229,501,134,0.2110236220472441
1230,494,140,0.22082018927444794
1231,517,131,0.2021604938271605
1232,507,130,0.20408163265306123
1233,499,142,0.22152886115444617
1234,515,130,0.20155038759689922
1235,517,137,0.20948012232415902
1236,532,127,0.19271623672230653
1237,497,129,0.20607028753993611
1238,492,147,0.2300469483568075
1239,503,135,0.2115987460815047
1240,495,146,0.22776911076443057
1241,495,146,0.22776911076443057
1242,506,136,0.2118380062305296
1243,522,131,0.2006125574272588
1244,519,128,0.19783616692426584
1245,485,148,0.23380726698262244
1246,493,139,0.2199367088607595
1247,514,129,0.2006220839813375
1248,513,132,0.20465116279069767
1249,479,151,0.2396825396825397
1250,513,131,0.20341614906832298
1251,514,139,0.21286370597243492
1252,494,135,0.21462639109697934
1253,516,132,0.2037037037037037
1254,520,130,0.2
1255,500,145,0.2248062015503876
1256,473,157,0.2492063492063492
1257,506,134,0.209375
1258,498,140,0.219435736677116
1259,508,133,0.20748829953198128
1260,525,125,0.19230769230769232
1261,514,135,0.20801232665639446
1262,499,139,0.21786833855799373
1263,518,133,0.20430107526881722
1264,496,143,0.2237871674491393
1265,484,144,0.22929936305732485
1266,518,136,0.20795107033639143
1267,518,133,0.20430107526881722
1268,504,146,0.2246153846153846
1269,510,133,0.20684292379471228
1270,494,133,0.21212121212121213
1271,506,138,0.21428571428571427
1272,503,137,0.2140625
1273,522,140,0.21148036253776434
1274,507,135,0.2102803738317757
1275,506,143,0.22033898305084745
1276,489,149,0.2335423197492163
1277,504,132,0.20754716981132076
1278,476,149,0.2384
1279,501,136,0.21350078492935637
1280,511,146,0.2222222222222222
1281,510,137,0.2117465224111283
1282,512,136,0.20987654320987653
1283,504,135,0.2112676056338028
1284,522,135,0.2054794520547945
1285,487,139,0.2220447284345048
1286,494,141,0.2220472440944882
1287,513,133,0.20588235294117646
1288,515,128,0.19906687402799378
1289,549,118,0.17691154422788605
1290,485,149,0.23501577287066247
1291,503,142,0.22015503875968992
1292,538,125,0.1885369532428356
1293,515,129,0.20031055900621117
1294,498,141,0.22065727699530516
1295,486,155,0.24180967238689546
1296,501,137,0.21473354231974923
1297,504,135,0.2112676056338028
1298,502,142,0.2204968944099379
1299,507,142,0.21879815100154082
1300,508,137,0.2124031007751938
1301,511,130,0.20280811232449297
1302,512,136,0.20987654320987653
1303,486,148,0.2334384858044164
1304,503,138,0.21528861154446177
1305,493,146,0.22848200312989045
1306,505,135,0.2109375
1307,512,142,0.21712538226299694
1308,497,139,0.21855345911949686
1309,492,140,0.22151898734177214
1310,519,136,0.20763358778625954
1311,507,132,0.20657276995305165
1312,497,146,0.22706065318818042
1313,507,140,0.21638330757341576
1314,527,134,0.2027231467473525
1315,519,135,0.20642201834862386
1316,492,142,0.22397476340694006
1317,510,142,0.21779141104294478
1318,517,129,0.1996904024767802
1319,498,146,0.2267080745341615
1320,505,130,0.2047244094488189
1321,516,136,0.2085889570552147
1322,500,141,0.21996879875195008
1323,493,153,0.23684210526315788
1324,506,140,0.21671826625386997
1325,516,138,0.21100917431192662
1326,493,144,0.2260596546310832
1327,497,146,0.22706065318818042
1328,506,141,0.21792890262751158
1329,509,126,0.1984251968503937
1330,491,142,0.22432859399684044
1331,495,148,0.2301710730948678
1332,483,149,0.23575949367088608
1333,509,132,0.2059282371294852
1334,503,133,0.20911949685534592
1335,493,139,0.2199367088607595
1336,481,139,0.22419354838709676
1337,501,147,0.22685185185185186
1338,517,128,0.19844961240310077
1339,508,140,0.21604938271604937
1340,502,141,0.2192846034214619
1341,523,133,0.2027439024390244
1342,474,158,0.25
1343,494,138,0.21835443037974683
1344,519,135,0.20642201834862386
1345,525,133,0.20212765957446807
1346,499,139,0.21786833855799373
1347,517,134,0.20583717357910905
1348,505,125,0.1984126984126984
1349,489,141,0.22380952380952382
1350,502,140,0.21806853582554517
1351,502,131,0.20695102685624012
1352,521,132,0.20214395099540583
1353,515,129,0.20031055900621117
1354,510,133,0.20684292379471228
1355,493,133,0.2124600638977636
1356,524,123,0.1901081916537867
1357,511,134,0.20775193798449612
1358,500,143,0.2223950233281493
1359,522,129,0.19815668202764977
1360,505,136,0.2121684867394696
1361,505,134,0.20970266040688576
1362,489,142,0.22503961965134706
1363,501,136,0.21350078492935637
1364,523,132,0.2015267175572519
1365,508,142,0.21846153846153846
1366,514,137,0.21044546850998463
1367,466,160,0.25559105431309903
1368,490,143,0.2259083728278041
1369,515,136,0.20890937019969277
1370,512,128,0.2
1371,495,134,0.21303656597774245
1372,525,128,0.19601837672281777
1373,501,141,0.21962616822429906
1374,496,140,0.22012578616352202
1375,519,130,0.20030816640986132
1376,490,138,0.2197452229299363
1377,499,131,0.20793650793650795
1378,514,138,0.2116564417177914
1379,513,135,0.20833333333333334
1380,508,137,0.2124031007751938
1381,486,144,0.22857142857142856
1382,509,145,0.2217125382262997
1383,512,130,0.20249221183800623
1384,485,156,0.24336973478939158
1385,499,134,0.21169036334913113
1386,474,142,0.2305194805194805
1387,506,133,0.2081377151799687
1388,513,133,0.20588235294117646
1389,528,129,0.1963470319634703
1390,507,134,0.20904836193447737
1391,498,142,0.221875
1392,508,136,0.2111801242236025
1393,495,140,0.2204724409448819
1394,511,130,0.20280811232449297
1395,502,139,0.21684867394695787
1396,513,137,0.21076923076923076
1397,507,134,0.20904836193447737
1398,517,130,0.2009273570324575
1399,501,142,0.2208398133748056
1400,501,140,0.21840873634945399
1401,488,144,0.22784810126582278
1402,509,139,0.21450617283950618
1403,499,136,0.2141732283464567
1404,510,135,0.20930232558139536
1405,511,136,0.21020092735703247
1406,499,137,0.21540880503144655
1407,489,143,0.22626582278481014
1408,512,137,0.2110939907550077
1409,497,140,0.21978021978021978
1410,497,144,0.22464898595943839
1411,492,145,0.22762951334379905
1412,497,146,0.22706065318818042
1413,519,133,0.20398773006134968
1414,500,137,0.2150706436420722
1415,499,139,0.21786833855799373
1416,488,141,0.22416534181240064
1417,500,136,0.2138364779874214
1418,511,130,0.20280811232449297
1419,499,136,0.2141732283464567
1420,521,131,0.200920245398773
1421,492,143,0.2251968503937008
1422,517,132,0.2033898305084746
1423,516,136,0.2085889570552147
1424,487,143,0.22698412698412698
1425,500,136,0.2138364779874214
1426,513,134,0.2071097372488408
1427,513,133,0.20588235294117646
1428,492,146,0.22884012539184953
1429,494,140,0.22082018927444794
1430,499,134,0.21169036334913113
1431,495,144,0.22535211267605634
1432,509,140,0.21571648690292758
1433,516,136,0.2085889570552147
1434,496,138,0.21766561514195584
1435,501,139,0.2171875
