analysis_identity_id,evidence_set_id,candidate_selected
A003053,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003054,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003055,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003056,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003057,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003058,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003059,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003060,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003061,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003062,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003063,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003064,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003065,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003066,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003067,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003068,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003069,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003070,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003071,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003072,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003073,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003074,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003075,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003076,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003077,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003078,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003079,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003081,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003082,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003083,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003084,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003085,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003086,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003087,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003088,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003089,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003090,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003091,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003092,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003093,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003094,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003095,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003096,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003097,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003098,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003099,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003100,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003101,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003102,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003103,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003104,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003105,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003106,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003179,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003180,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003181,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003182,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003223,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003224,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003225,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003226,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003227,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003228,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003229,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003270,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003271,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003272,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003273,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003274,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003275,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003276,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003277,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003278,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003279,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003280,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003281,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003282,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003283,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003284,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003285,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003286,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003287,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003288,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003289,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003290,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003291,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003292,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003293,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003294,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003295,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003296,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003297,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003298,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003299,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003300,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003301,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003302,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003303,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003304,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003305,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003306,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003307,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003308,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003309,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003310,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003311,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003312,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003313,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003314,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003315,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003316,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003317,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003318,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003319,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003320,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003321,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003322,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003323,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003324,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003325,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003326,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003327,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003328,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003329,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003330,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003331,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003332,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003333,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003334,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003335,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003336,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003337,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003338,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,1
A003355,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A003362,experiment:erpelding_isabela_mali_anthracnose_2004_2005_campaign,0
A000001,experiment:ethiopian_field_anthracnose_multisite,0
A000008,experiment:ethiopian_field_anthracnose_multisite,0
A000009,experiment:ethiopian_field_anthracnose_multisite,0
A000011,experiment:ethiopian_field_anthracnose_multisite,1
A000012,experiment:ethiopian_field_anthracnose_multisite,0
A000014,experiment:ethiopian_field_anthracnose_multisite,0
A000015,experiment:ethiopian_field_anthracnose_multisite,1
A000018,experiment:ethiopian_field_anthracnose_multisite,0
A000021,experiment:ethiopian_field_anthracnose_multisite,1
A000023,experiment:ethiopian_field_anthracnose_multisite,1
A000024,experiment:ethiopian_field_anthracnose_multisite,0
A000025,experiment:ethiopian_field_anthracnose_multisite,1
A000026,experiment:ethiopian_field_anthracnose_multisite,0
A000027,experiment:ethiopian_field_anthracnose_multisite,0
A000031,experiment:ethiopian_field_anthracnose_multisite,0
A000032,experiment:ethiopian_field_anthracnose_multisite,0
A000033,experiment:ethiopian_field_anthracnose_multisite,1
A000034,experiment:ethiopian_field_anthracnose_multisite,1
A000036,experiment:ethiopian_field_anthracnose_multisite,0
A000038,experiment:ethiopian_field_anthracnose_multisite,0
A000040,experiment:ethiopian_field_anthracnose_multisite,1
A000041,experiment:ethiopian_field_anthracnose_multisite,0
A000042,experiment:ethiopian_field_anthracnose_multisite,0
A000047,experiment:ethiopian_field_anthracnose_multisite,0
A000048,experiment:ethiopian_field_anthracnose_multisite,0
A000049,experiment:ethiopian_field_anthracnose_multisite,1
A000050,experiment:ethiopian_field_anthracnose_multisite,0
A000051,experiment:ethiopian_field_anthracnose_multisite,0
A000053,experiment:ethiopian_field_anthracnose_multisite,0
A000054,experiment:ethiopian_field_anthracnose_multisite,0
A000058,experiment:ethiopian_field_anthracnose_multisite,0
A000061,experiment:ethiopian_field_anthracnose_multisite,0
A000062,experiment:ethiopian_field_anthracnose_multisite,0
A000067,experiment:ethiopian_field_anthracnose_multisite,0
A000077,experiment:ethiopian_field_anthracnose_multisite,1
A000083,experiment:ethiopian_field_anthracnose_multisite,0
A000085,experiment:ethiopian_field_anthracnose_multisite,0
A000090,experiment:ethiopian_field_anthracnose_multisite,0
A000092,experiment:ethiopian_field_anthracnose_multisite,1
A000093,experiment:ethiopian_field_anthracnose_multisite,0
A000094,experiment:ethiopian_field_anthracnose_multisite,0
A000095,experiment:ethiopian_field_anthracnose_multisite,1
A000096,experiment:ethiopian_field_anthracnose_multisite,0
A000099,experiment:ethiopian_field_anthracnose_multisite,0
A000100,experiment:ethiopian_field_anthracnose_multisite,0
A000101,experiment:ethiopian_field_anthracnose_multisite,0
A000103,experiment:ethiopian_field_anthracnose_multisite,1
A000108,experiment:ethiopian_field_anthracnose_multisite,0
A000118,experiment:ethiopian_field_anthracnose_multisite,0
A000119,experiment:ethiopian_field_anthracnose_multisite,0
A000121,experiment:ethiopian_field_anthracnose_multisite,0
A000124,experiment:ethiopian_field_anthracnose_multisite,1
A000126,experiment:ethiopian_field_anthracnose_multisite,1
A000127,experiment:ethiopian_field_anthracnose_multisite,0
A000137,experiment:ethiopian_field_anthracnose_multisite,1
A000144,experiment:ethiopian_field_anthracnose_multisite,0
A000151,experiment:ethiopian_field_anthracnose_multisite,0
A000153,experiment:ethiopian_field_anthracnose_multisite,0
A000157,experiment:ethiopian_field_anthracnose_multisite,0
A000160,experiment:ethiopian_field_anthracnose_multisite,0
A000166,experiment:ethiopian_field_anthracnose_multisite,0
A000169,experiment:ethiopian_field_anthracnose_multisite,0
A000172,experiment:ethiopian_field_anthracnose_multisite,0
A000176,experiment:ethiopian_field_anthracnose_multisite,0
A000185,experiment:ethiopian_field_anthracnose_multisite,0
A000189,experiment:ethiopian_field_anthracnose_multisite,0
A000196,experiment:ethiopian_field_anthracnose_multisite,0
A000203,experiment:ethiopian_field_anthracnose_multisite,0
A000204,experiment:ethiopian_field_anthracnose_multisite,0
A000206,experiment:ethiopian_field_anthracnose_multisite,0
A000214,experiment:ethiopian_field_anthracnose_multisite,0
A000215,experiment:ethiopian_field_anthracnose_multisite,0
A000228,experiment:ethiopian_field_anthracnose_multisite,1
A000232,experiment:ethiopian_field_anthracnose_multisite,0
A000238,experiment:ethiopian_field_anthracnose_multisite,0
A000242,experiment:ethiopian_field_anthracnose_multisite,0
A000244,experiment:ethiopian_field_anthracnose_multisite,0
A000245,experiment:ethiopian_field_anthracnose_multisite,0
A000251,experiment:ethiopian_field_anthracnose_multisite,0
A000253,experiment:ethiopian_field_anthracnose_multisite,0
A000259,experiment:ethiopian_field_anthracnose_multisite,0
A000260,experiment:ethiopian_field_anthracnose_multisite,0
A000262,experiment:ethiopian_field_anthracnose_multisite,0
A000263,experiment:ethiopian_field_anthracnose_multisite,1
A000264,experiment:ethiopian_field_anthracnose_multisite,0
A000267,experiment:ethiopian_field_anthracnose_multisite,0
A000269,experiment:ethiopian_field_anthracnose_multisite,1
A000271,experiment:ethiopian_field_anthracnose_multisite,0
A000272,experiment:ethiopian_field_anthracnose_multisite,0
A000273,experiment:ethiopian_field_anthracnose_multisite,0
A000276,experiment:ethiopian_field_anthracnose_multisite,1
A000286,experiment:ethiopian_field_anthracnose_multisite,0
A000291,experiment:ethiopian_field_anthracnose_multisite,0
A000293,experiment:ethiopian_field_anthracnose_multisite,0
A000298,experiment:ethiopian_field_anthracnose_multisite,0
A000301,experiment:ethiopian_field_anthracnose_multisite,0
A000303,experiment:ethiopian_field_anthracnose_multisite,0
A000304,experiment:ethiopian_field_anthracnose_multisite,0
A000306,experiment:ethiopian_field_anthracnose_multisite,0
A000313,experiment:ethiopian_field_anthracnose_multisite,1
A000331,experiment:ethiopian_field_anthracnose_multisite,0
A000337,experiment:ethiopian_field_anthracnose_multisite,0
A000342,experiment:ethiopian_field_anthracnose_multisite,0
A000348,experiment:ethiopian_field_anthracnose_multisite,0
A000354,experiment:ethiopian_field_anthracnose_multisite,0
A000355,experiment:ethiopian_field_anthracnose_multisite,1
A000358,experiment:ethiopian_field_anthracnose_multisite,1
A000360,experiment:ethiopian_field_anthracnose_multisite,0
A000365,experiment:ethiopian_field_anthracnose_multisite,0
A000372,experiment:ethiopian_field_anthracnose_multisite,1
A000373,experiment:ethiopian_field_anthracnose_multisite,0
A000377,experiment:ethiopian_field_anthracnose_multisite,0
A000398,experiment:ethiopian_field_anthracnose_multisite,1
A000399,experiment:ethiopian_field_anthracnose_multisite,0
A000410,experiment:ethiopian_field_anthracnose_multisite,0
A000414,experiment:ethiopian_field_anthracnose_multisite,0
A000415,experiment:ethiopian_field_anthracnose_multisite,0
A000418,experiment:ethiopian_field_anthracnose_multisite,0
A000420,experiment:ethiopian_field_anthracnose_multisite,0
A000423,experiment:ethiopian_field_anthracnose_multisite,0
